x,y,z,run_time,distance,delta6,delta3,joint1,joint2,joint3,joint4,joint5,joint6
-0.026571516,-0.109775355,0.129986834,1.1,0.032100864,3.319566671,0.331363089,0.023136333,0.289372349,0.018854407,2.944075279,0.026967825,0.017160478
-0.024083243,-0.092211305,0.148293214,1.149999999,0.03127497,1.249411005,0.326776768,0.015640428,0.285795382,0.025340958,0.899577241,0.009595167,0.013461829
-0.043614543,-0.109904525,0.197470866,1.149999999,0.042154452,9.376325059,0.253068066,0.011662465,0.122514812,0.118890789,9.051439585,0.063247436,0.008569972
-0.029847781,-0.111979987,0.152132328,1.199999999,0.018198756,2.500493873,0.090009558,0.013155676,0.024856393,0.051997489,2.383669734,0.013622542,0.01319204
-0.03722695,-0.094872897,0.134335015,1.05,0.031711643,1.632738553,0.18060014,0.035290496,0.029650053,0.115659591,1.41402275,0.036439498,0.001676164
-0.030681944,-0.150521478,0.199064278,1.15,0.075249419,1.228333198,0.202275139,0.016883898,0.059438819,0.125952421,0.952600671,0.07174701,0.001710379
-0.014458253,-0.119769889,0.165859412,1.1,0.013697296,0.319316004,0.063091402,0.002271421,0.004917621,0.05590236,0.239944133,0.006545503,0.009734965
-0.047686853,-0.112699823,0.165278151,1.100000001,0.018198756,4.016339713,0.090009558,0.013155676,0.024856393,0.051997489,3.899515574,0.013622542,0.01319204
0.000417015,-0.10321134,0.174767976,1.100000001,0.007563382,1.002093174,0.108436096,0.013199392,0.081096728,0.014139976,0.892114247,0.001031884,0.000510947
-0.029636655,-0.138894743,0.179020085,1.05,0.029326862,2.711768156,0.168746209,0.03494492,0.039283785,0.094517504,2.509642047,0.010549575,0.022830324
-0.030830201,-0.097259647,0.16425148,1.1,0.047820456,4.981973954,0.347544819,0.026477311,0.217936122,0.103131386,4.621051569,0.005251565,0.008126
-0.039880732,-0.103928179,0.163298411,1.100000001,0.013697296,0.319316004,0.063091402,0.002271421,0.004917621,0.05590236,0.239944133,0.006545503,0.009734965
-0.023538268,-0.101062244,0.155843931,1.2,0.010108802,0.827545054,0.152695885,0.005133126,0.117014647,0.030548111,0.644022787,0.022819305,0.008007077
-0.0293109,-0.121490464,0.179415136,1.1,0.013697296,0.319316004,0.063091402,0.002271421,0.004917621,0.05590236,0.239944133,0.006545503,0.009734965
-0.016449077,-0.126965535,0.183637431,1.05,0.008844867,3.364609896,0.055275529,0.004857509,0.02654513,0.023872889,3.306194501,0.000369588,0.002770278
-0.028034443,-0.117871869,0.195432886,1.100000001,0.052931868,2.695268423,0.459096162,0.024266134,0.364897746,0.069932282,2.133817806,0.07397828,0.028376174
-0.043865852,-0.097382759,0.165812834,1.1,0.010108802,5.822684788,0.152695885,0.005133126,0.117014647,0.030548111,5.63916252,0.022819305,0.008007077
-0.031288394,-0.128497221,0.20478026,1.149999999,0.023978082,6.164995663,0.202216491,0.029822743,0.063377837,0.109015911,5.919347845,0.018291229,0.025140099
-0.039274976,-0.12392911,0.221557232,1.149999999,0.014314731,1.619224912,0.089394975,0.014997315,0.042973574,0.031424085,1.473013565,0.051011779,0.005804593
-0.013594643,-0.104199388,0.184832139,1.15,0.029326862,0.609485281,0.202216491,0.029822743,0.063377837,0.109015911,0.363837463,0.018291229,0.025140099
-0.032989178,-0.129231086,0.163628207,1.15,0.010445223,1.009746449,0.13749999,0.010358577,0.107610144,0.019531269,0.857957261,0.00201687,0.012272328
-0.034859332,-0.138730301,0.210550537,1.100000001,0.041739162,3.094089807,0.207266126,0.013802667,0.021025142,0.172438317,2.855515883,0.022909578,0.008398221
-0.037347446,-0.135535338,0.210070342,1.149999999,0.099928605,6.0182397,0.744571917,0.010835762,0.553164482,0.180571673,5.14137961,0.118050781,0.014237392
-0.031083112,-0.094627255,0.111793635,1.15,0.038623659,5.212542602,0.260936922,0.013077763,0.24675095,0.00110821,4.933483636,0.014056751,0.004065293
-0.011406899,-0.115835681,0.163270396,1.149999999,0.042154452,3.093139752,0.253068066,0.011662465,0.122514812,0.118890789,2.768254278,0.063247436,0.008569972
-0.024586186,-0.112401038,0.11828142,1.2,0.087622506,4.289987369,0.682296172,0.007923806,0.512136552,0.162235814,3.549663718,0.05635908,0.001668399
-0.024344422,-0.106102721,0.113801847,1.2,0.087622506,4.289987369,0.682296172,0.007923806,0.512136552,0.162235814,3.549663718,0.05635908,0.001668399
-0.0176055,-0.129673066,0.137620452,1.100000001,0.035766029,2.823837902,0.464060084,0.023812789,0.318866712,0.121380583,2.302249432,0.043318467,0.014209919
-0.041278375,-0.102203029,0.167917136,1.1,0.022673549,1.130940121,0.231351622,0.013452349,0.180743504,0.037155768,0.824165323,0.046087755,0.029335421
-0.033838239,-0.10679045,0.213629435,1.149999999,0.099928605,6.018239699,0.744571917,0.010835762,0.553164482,0.180571673,5.141379609,0.118050781,0.014237392
-0.020604137,-0.120425492,0.159590635,1.149999999,0.041529994,1.023579209,0.173180785,0.006500391,0.059963801,0.106716592,0.789179168,0.060384358,0.000834899
-0.046837233,-0.128499834,0.136961798,1.050000001,0.068477566,5.641559272,0.554833914,0.028553962,0.472002363,0.054277589,5.062597402,0.020908365,0.003219591
-0.016098432,-0.120261333,0.171396662,1.2,0.018198756,4.502524345,0.464060084,0.023812789,0.318866712,0.121380583,3.980935875,0.043318467,0.014209919
-0.046869842,-0.13152203,0.172966,1.100000001,0.011382609,2.882636474,0.096758933,0.009223578,0.076557718,0.010977637,2.749562411,0.022354933,0.013960197
-0.038161788,-0.111215563,0.13282071,1.050000001,0.068477566,5.641559272,0.554833914,0.028553962,0.472002363,0.054277589,5.062597402,0.020908365,0.003219591
-0.02619527,-0.112754712,0.19582056,1.1,0.087622506,3.47384524,0.682296172,0.007923806,0.512136552,0.162235814,2.733521589,0.05635908,0.001668399
-0.013299604,-0.109737521,0.154701244,1.15,0.046201679,6.108806669,0.445793875,0.003560401,0.422011384,0.020222091,5.649999152,0.010269387,0.002744254
-0.023277366,-0.125575518,0.201753935,1.100000001,0.087622506,3.47384524,0.682296172,0.007923806,0.512136552,0.162235814,2.733521589,0.05635908,0.001668399
-0.020389062,-0.114359411,0.173405656,1.15,0.039306356,5.606317165,0.202275139,0.016883898,0.059438819,0.125952421,5.330584637,0.07174701,0.001710379
-0.030849146,-0.10784609,0.157325351,1.100000001,0.013931298,3.463442622,0.120017457,0.004262941,0.052423236,0.06333128,3.313267587,0.017644899,0.012512679
-0.009971151,-0.084721713,0.108900349,1.1,0.036501886,3.818678224,0.383765406,0.001340641,0.375482166,0.0069426,3.429443627,0.002521078,0.002948113
-0.018388526,-0.105031187,0.185309543,1.25,0.011057251,0.482959991,0.112068978,0.019307817,0.049544926,0.043216235,0.277718595,0.069160604,0.024011814
-0.040386923,-0.129592021,0.189569192,1.149999999,0.042154452,9.37632506,0.253068066,0.011662465,0.122514812,0.118890789,9.051439586,0.063247436,0.008569972
-0.033119809,-0.108596505,0.153293223,1.25,0.013697296,4.433170278,0.232460519,0.014546231,0.185351709,0.032562579,4.124774134,0.045663995,0.030271631
-0.0424879,-0.085510043,0.119340244,1.15,0.046201679,1.091993672,0.445793875,0.003560401,0.422011384,0.020222091,0.633186155,0.010269387,0.002744254
-0.033129167,-0.086052751,0.109540536,1.1,0.036501886,3.818678224,0.383765406,0.001340641,0.375482166,0.0069426,3.429443627,0.002521078,0.002948113
-0.038811023,-0.156176533,0.197623783,1.2,0.058540502,7.219566822,0.510916974,0.000612345,0.302948901,0.207355728,6.65308428,0.024128945,0.031436624
-0.037610106,-0.125372081,0.167947302,1.15,0.010445223,1.009746449,0.13749999,0.010358577,0.107610144,0.019531269,0.857957261,0.00201687,0.012272328
-0.040495066,-0.115369111,0.137036042,1.1,0.030923214,5.148712307,0.199679359,0.034737043,0.048638018,0.116304298,4.913991597,0.033052693,0.001988658
-0.035683681,-0.114151237,0.153933931,1.25,0.03127497,1.131013594,0.067906434,0.026431577,0.029076089,0.012398768,0.983384407,0.069067906,0.010654847
-0.053346142,-0.127964863,0.181198981,1.2,0.034619779,5.209817847,0.54072897,0.021180397,0.380390771,0.139157802,4.661565936,0.00294928,0.004573661
-0.029557505,-0.086359074,0.151645531,1.050000001,0.020166868,2.626627499,0.105110933,0.013516465,0.035180589,0.05641388,2.494212678,0.014271973,0.013031916
-0.026509521,-0.123337539,0.16769908,1.05,0.052931868,0.144276578,0.048389588,0.01347921,0.003819246,0.031091132,0.069486648,0.016383161,0.010017181
-0.022231145,-0.108216649,0.146484335,1.2,0.028619683,2.500493872,0.090009558,0.013155676,0.024856393,0.051997489,2.383669733,0.013622542,0.01319204
-0.009919353,-0.095213075,0.139479616,1.2,0.067282208,4.178859433,0.433387979,0.007864128,0.254817464,0.170706388,3.651805901,0.076550062,0.017115491
-0.047286718,-0.094669248,0.160199734,1.100000001,0.002824956,1.225965856,0.052805058,0.026070789,0.018751893,0.007982377,1.093927352,0.068418475,0.010814971
-0.033702307,-0.120670584,0.21796488,1.199999999,0.017543267,1.195946815,0.119716009,0.015049366,0.093980964,0.010685679,0.998073106,0.063111256,0.015046445
-0.005591821,-0.097532114,0.170338565,1.25,0.016122479,4.204795908,0.167554636,0.022275695,0.121170755,0.024108186,4.027318134,0.0055156,0.004407537
-0.039399541,-0.130004316,0.126928534,1.15,0.040489482,1.504095524,0.466485534,0.015774464,0.264934231,0.185776839,0.901964106,0.126008915,0.009636968
-0.034897453,-0.127784515,0.165078587,1.100000001,0.018198756,4.016339713,0.090009558,0.013155676,0.024856393,0.051997489,3.899515574,0.013622542,0.01319204
-0.023041695,-0.101170331,0.117244216,1.1,0.074053825,4.540141916,0.533733933,0.013222239,0.366324512,0.154187183,3.939444932,0.051734629,0.015228422
-0.010975753,-0.105884928,0.15843542,1.2,0.013931298,3.120092755,0.120017457,0.004262941,0.052423236,0.06333128,2.96991772,0.017644899,0.012512679
-0.037102777,-0.121929883,0.144940913,1.05,0.068477566,5.641559273,0.554833914,0.028553962,0.472002363,0.054277589,5.062597403,0.020908365,0.003219591
-0.016767505,-0.108363676,0.1500953,1.100000001,0.04716922,5.477700862,0.267588849,0.016387188,0.11073316,0.140468501,5.129277474,0.076851867,0.003982673
-0.013202582,-0.088106561,0.108046059,1.1,0.036501886,3.818678224,0.383765406,0.001340641,0.375482166,0.0069426,3.429443627,0.002521078,0.002948113
-0.032947249,-0.070140248,0.124632875,1.05,0.031711643,1.632738552,0.18060014,0.035290496,0.029650053,0.115659591,1.414022749,0.036439498,0.001676164
-0.034479449,-0.112186116,0.147028492,1.1,0.035766029,2.823837902,0.464060084,0.023812789,0.318866712,0.121380583,2.302249432,0.043318467,0.014209919
-0.026656838,-0.115577945,0.15177614,1.15,0.04716922,5.433653831,0.102227406,0.010001289,0.063968868,0.028257249,5.221146503,0.090528848,0.019751075
-0.042438127,-0.129256475,0.117467281,1.15,0.040489482,1.504095524,0.466485534,0.015774464,0.264934231,0.185776839,0.901964106,0.126008915,0.009636968
-0.021304725,-0.120606044,0.179779984,1.05,0.024227329,1.38863583,0.273526738,0.011858502,0.171470848,0.090197388,1.076818199,0.035568925,0.002721967
-0.027725513,-0.136225794,0.208324654,1.100000001,0.068426555,5.321478091,0.606929794,0.011279945,0.548151463,0.047498386,4.650354456,0.055093696,0.009100145
-0.022639784,-0.083694901,0.147017977,1.1,0.04716922,3.439609977,0.265055958,0.022639623,0.238078008,0.004338327,3.137802866,0.021862969,0.014888184
-0.039713079,-0.111800853,0.165538827,1.199999999,0.018295867,3.385519307,0.128220492,0.01966686,0.032299228,0.076254403,3.24083533,0.015929271,0.000534213
-0.010433203,-0.087732374,0.12495233,1.149999999,0.046201679,1.091993672,0.445793875,0.003560401,0.422011384,0.020222091,0.633186155,0.010269387,0.002744254
-0.02498154,-0.121547581,0.170307997,1.15,0.015038894,1.274546133,0.102227406,0.010001289,0.063968868,0.028257249,1.062038804,0.090528848,0.019751075
-0.014897423,-0.109060343,0.156801545,1.1,0.03474149,3.400919405,0.285254028,0.003893038,0.215229386,0.066131605,3.075273001,0.028118311,0.012274065
-0.037617422,-0.121024223,0.171660212,1.1,0.034619779,2.087567758,0.184222755,0.026481523,0.047151594,0.110589638,1.893694179,0.004922086,0.004728738
-0.024312446,-0.105731451,0.142974844,1.149999999,0.026415875,5.212542601,0.260936922,0.013077763,0.24675095,0.00110821,4.933483635,0.014056751,0.004065293
-0.036975322,-0.10135127,0.157495815,1.149999999,0.026415875,5.212542601,0.260936922,0.013077763,0.24675095,0.00110821,4.933483635,0.014056751,0.004065293
-0.012922316,-0.106325192,0.184841934,1.15,0.010108802,0.827545054,0.152695885,0.005133126,0.117014647,0.030548111,0.644022786,0.022819305,0.008007077
-0.054813607,-0.116807947,0.137503224,1.100000001,0.068477566,5.641559273,0.554833914,0.028553962,0.472002363,0.054277589,5.062597403,0.020908365,0.003219591
-0.030395009,-0.104501281,0.153652547,1.100000001,0.018198756,4.016339713,0.090009558,0.013155676,0.024856393,0.051997489,3.899515574,0.013622542,0.01319204
-0.0098152,-0.1183206,0.162522164,1.15,0.010445223,1.009746449,0.13749999,0.010358577,0.107610144,0.019531269,0.857957261,0.00201687,0.012272328
-0.024042411,-0.131093878,0.224196429,1.149999999,0.05859444,6.018239699,0.744571917,0.010835762,0.553164482,0.180571673,5.141379609,0.118050781,0.014237392
-0.019871958,-0.103780568,0.171372128,1.100000001,0.013697296,0.319316003,0.063091402,0.002271421,0.004917621,0.05590236,0.239944133,0.006545503,0.009734965
-0.045933386,-0.136412611,0.210243389,1.100000001,0.078053172,3.356355965,0.597964532,0.016765416,0.413770976,0.167428141,2.707631331,0.04913028,0.001629821
-0.023929356,-0.120835144,0.164678846,1.15,0.010445223,1.009746449,0.13749999,0.010358577,0.107610144,0.019531269,0.857957261,0.00201687,0.012272328
-0.030617907,-0.109545639,0.165814965,1.15,0.025558657,4.352827147,0.23563629,0.029228676,0.161542626,0.044864988,4.02494272,0.080673578,0.011574559
-0.031902983,-0.132318419,0.191892242,1.1,0.011382609,2.882636475,0.096758933,0.009223578,0.076557718,0.010977637,2.749562412,0.022354933,0.013960197
-0.008783505,-0.089467079,0.105938709,1.149999999,0.036501886,3.818678224,0.383765406,0.001340641,0.375482166,0.0069426,3.429443627,0.002521078,0.002948113
-0.019681386,-0.12571066,0.195223365,1.05,0.045173467,6.1962267,0.291153241,0.009670945,0.170020427,0.111461869,5.841577732,0.05214804,0.011347686
-0.029035664,-0.096028213,0.109745933,1.100000001,0.04850042,3.235230692,0.475801881,0.017655329,0.44429074,0.013855812,2.751157015,0.008178759,9.3e-05
-0.044844712,-0.101624677,0.129169317,1.05,0.068477566,5.641559272,0.554833914,0.028553962,0.472002363,0.054277589,5.062597402,0.020908365,0.003219591
-0.020662701,-0.107135271,0.183487303,1.149999999,0.010445223,5.577017235,0.13749999,0.010358577,0.107610144,0.019531269,5.425228047,0.00201687,0.012272328
-0.031220583,-0.105295405,0.165019106,1.2,0.018198756,2.500493872,0.090009558,0.013155676,0.024856393,0.051997489,2.383669733,0.013622542,0.01319204
-0.013683295,-0.138419233,0.195364352,1.100000001,0.070647312,4.252994844,0.427875935,0.005734522,0.200287278,0.221854134,3.779604768,0.016387291,0.029126849
-0.009861802,-0.108718446,0.157989844,1.05,0.04716922,5.477700862,0.267588849,0.016387188,0.11073316,0.140468501,5.129277474,0.076851867,0.003982673
-0.038518829,-0.117089572,0.12756685,1.050000001,0.068477566,5.641559272,0.554833914,0.028553962,0.472002363,0.054277589,5.062597402,0.020908365,0.003219591
-0.029048657,-0.12845019,0.179416897,1.15,0.010009194,4.95638309,0.089394975,0.014997315,0.042973574,0.031424085,4.810171743,0.051011779,0.005804593
-0.034105478,-0.13150451,0.162426952,1.1,0.011382609,2.882636474,0.096758933,0.009223578,0.076557718,0.010977637,2.749562411,0.022354933,0.013960197
-0.019702454,-0.126833874,0.190839591,1.05,0.008844867,3.364609896,0.055275529,0.004857509,0.02654513,0.023872889,3.306194501,0.000369588,0.002770278
-0.036440506,-0.131807703,0.202793831,1.15,0.010009194,4.956383089,0.089394975,0.014997315,0.042973574,0.031424085,4.810171742,0.051011779,0.005804593
-0.014747618,-0.112514471,0.177008839,1.350000001,0.020940438,3.66798497,0.104147683,0.005104614,0.023898373,0.075144696,3.497445556,0.05728364,0.009108091
-0.011432269,-0.082879487,0.122685613,1.05,0.079691712,4.283125954,0.618390616,0.019487658,0.434160704,0.164742253,3.628526916,0.033199616,0.003008806
-0.033268733,-0.105682471,0.137372479,1.05,0.068477566,5.641559272,0.554833914,0.028553962,0.472002363,0.054277589,5.062597402,0.020908365,0.003219591
-0.02967387,-0.127712143,0.158994448,1.100000001,0.013697296,0.319316003,0.063091402,0.002271421,0.004917621,0.05590236,0.239944133,0.006545503,0.009734965
-0.040452406,-0.125641409,0.141802563,1.05,0.068477566,5.641559272,0.554833914,0.028553962,0.472002363,0.054277589,5.062597402,0.020908365,0.003219591
-0.028781458,-0.105859384,0.161265074,1.100000001,0.010108802,5.822684788,0.152695885,0.005133126,0.117014647,0.030548111,5.639162521,0.022819305,0.008007077
-0.04067358,-0.103536342,0.165328452,1.100000001,0.018198756,4.016339713,0.090009558,0.013155676,0.024856393,0.051997489,3.899515574,0.013622542,0.01319204
-0.022803192,-0.092975317,0.148429013,1.2,0.030923214,1.603914421,0.199679359,0.034737043,0.048638018,0.116304298,1.36919371,0.033052693,0.001988658
-0.029348843,-0.1079122,0.144400173,1.1,0.013697296,0.319316003,0.063091402,0.002271421,0.004917621,0.05590236,0.239944133,0.006545503,0.009734965
-0.041653677,-0.111107909,0.192802079,1.199999999,0.011382609,3.666696959,0.096758933,0.009223578,0.076557718,0.010977637,3.533622896,0.022354933,0.013960197
-0.015324059,-0.102657458,0.168842308,1.1,0.032961501,2.629204864,0.135095609,0.008491911,0.012458186,0.114145512,2.420682686,0.071483753,0.001942815
-0.016782798,-0.136039231,0.194706725,1.05,0.035658929,6.404128278,0.159782674,0.006540288,0.01985319,0.133389196,6.177960075,0.055505782,0.010879747
-0.039442923,-0.120436176,0.142786414,1.050000001,0.068477566,5.641559272,0.554833914,0.028553962,0.472002363,0.054277589,5.062597402,0.020908365,0.003219591
-0.024334343,-0.113319446,0.197400662,1.149999999,0.051776925,4.471224557,0.494506624,0.018437527,0.418261918,0.057807178,3.941135554,0.021200838,0.014381541
-0.030324024,-0.121151603,0.200976766,1.15,0.010009194,4.956383089,0.089394975,0.014997315,0.042973574,0.031424085,4.810171742,0.051011779,0.005804593
-0.025216419,-0.120772838,0.167195942,1.100000001,0.013697296,0.319316003,0.063091402,0.002271421,0.004917621,0.05590236,0.239944133,0.006545503,0.009734965
-0.024201667,-0.131279831,0.200858039,1.149999999,0.032036603,5.577017234,0.13749999,0.010358577,0.107610144,0.019531269,5.425228046,0.00201687,0.012272328
-0.034090737,-0.11016882,0.190707025,1.2,0.068477566,1.799549774,0.554833914,0.028553962,0.472002363,0.054277589,1.220587905,0.020908365,0.003219591
-0.037419411,-0.115608692,0.170359635,1.25,0.036238467,5.012552608,0.239822229,0.024734157,0.121674607,0.093413466,4.755809466,0.009758358,0.007162554
-0.020238567,-0.104573906,0.16794722,1.1,0.013931298,3.463442622,0.120017457,0.004262941,0.052423236,0.06333128,3.313267587,0.017644899,0.012512679
-0.037213061,-0.129129758,0.184424754,1.1,0.017799041,5.507131652,0.072736721,0.009834777,0.005014248,0.057887696,5.414859176,0.014363997,0.005171758
-0.02971673,-0.154313509,0.189096135,1.050000001,0.008844867,3.364609896,0.055275529,0.004857509,0.02654513,0.023872889,3.306194501,0.000369588,0.002770278
-0.04285826,-0.134470516,0.19434758,1.05,0.035658929,6.404128278,0.159782674,0.006540288,0.01985319,0.133389196,6.177960075,0.055505782,0.010879747
-0.024495105,-0.137314983,0.170748308,1.05,0.035658929,6.404128277,0.159782674,0.006540288,0.01985319,0.133389196,6.177960075,0.055505782,0.010879747
-0.036838361,-0.124237757,0.133703346,1.100000001,0.035766029,2.823837902,0.464060084,0.023812789,0.318866712,0.121380583,2.302249432,0.043318467,0.014209919
-0.037268187,-0.092545207,0.16617672,1.25,0.013931298,0.796256543,0.291153241,0.009670945,0.170020427,0.111461869,0.441607575,0.05214804,0.011347686
-0.02885253,-0.098279335,0.123743883,1.2,0.035084501,2.689577965,0.14176899,0.024669619,0.09703178,0.020067591,2.530445335,0.01358891,0.003774731
-0.038216903,-0.105731625,0.175656187,1.149999999,0.034797729,1.023579209,0.173180785,0.006500391,0.059963801,0.106716592,0.789179168,0.060384358,0.000834899
-0.015066014,-0.111808528,0.160787732,1.3,0.027286781,6.548455126,0.179600085,0.021011034,0.078313406,0.080275645,6.264517209,0.080342515,0.023995317
-0.025937517,-0.143077616,0.200654224,1.1,0.070497034,1.865412268,0.574136867,0.031076893,0.488833571,0.054226403,1.270290157,0.018500027,0.002485217
-0.032552651,-0.118831909,0.163468839,1.1,0.052931868,2.695268423,0.459096162,0.024266134,0.364897746,0.069932282,2.133817806,0.07397828,0.028376174
-0.018054403,-0.105185019,0.184913356,1.15,0.010108802,5.822684788,0.152695885,0.005133126,0.117014647,0.030548111,5.639162521,0.022819305,0.008007077
-0.027805335,-0.110421578,0.217217775,1.149999999,0.099928605,6.018239699,0.744571917,0.010835762,0.553164482,0.180571673,5.141379609,0.118050781,0.014237392
-0.027327357,-0.094551939,0.164451869,1.100000001,0.013697296,0.319316003,0.063091402,0.002271421,0.004917621,0.05590236,0.239944133,0.006545503,0.009734965
-0.021751862,-0.07245677,0.119358202,1.1,0.046893369,3.464235068,0.473270827,0.010142516,0.461220695,0.001907616,2.954419437,0.028643143,0.007901662
-0.031891611,-0.137167435,0.186792423,1.2,0.070647312,4.463641237,0.523301081,0.007922601,0.305339156,0.210039324,3.855016686,0.072070213,0.013253257
-0.031233698,-0.128396048,0.196752766,1.149999999,0.045173467,9.37632506,0.253068066,0.011662465,0.122514812,0.118890789,9.051439586,0.063247436,0.008569972
-0.028264496,-0.146792887,0.181743561,1.15,0.070647312,4.252994844,0.427875935,0.005734522,0.200287278,0.221854134,3.779604768,0.016387291,0.029126849
-0.024784876,-0.113812323,0.196226227,1.1,0.068426555,5.32147809,0.606929794,0.011279945,0.548151463,0.047498386,4.650354455,0.055093696,0.009100145
0.042708886,-0.016727249,0.592747696,4.8,0.277831179,2.044480118,1.281704138,0.374051817,0.454407393,0.453244928,0.152883183,0.423458416,0.18643438
0.177341343,0.279921513,0.459454629,4.7,0.295388478,3.132734937,1.981566486,1.020540552,0.387432934,0.573593,0.306196242,0.381818443,0.463153766
0.213724207,-0.051452582,0.345950705,4.95,0.111156452,1.655785346,0.97092069,0.226734585,0.204122009,0.540064096,0.145857084,0.258990853,0.280016719
0.245654321,-0.072313504,0.202572943,4.7,0.238671891,2.362790395,1.14698588,0.284235869,0.247807934,0.614942077,0.275710826,0.526065611,0.414028078
0.071699683,-0.248631402,0.393217287,4.95,0.318057402,2.136822557,1.513728148,1.287346081,0.054569854,0.171812214,0.206241926,0.279799136,0.137053348
0.20548368,-0.180711565,0.416851485,3.75,0.191168275,1.524167157,0.740319035,0.717536815,0.019927607,0.002854613,0.31017958,0.285834507,0.187834035
0.286428225,-0.114603315,0.318464268,4.95,0.160432261,1.969320146,0.828333663,0.394442562,0.231004123,0.202886978,0.254873971,0.453559044,0.432553468
0.15894603,-0.318879558,0.444949291,4.85,0.337045252,2.882683226,2.281417863,1.11517191,0.484365265,0.681880688,0.333443374,0.096056009,0.17176598
0.129312237,0.034474727,0.60982687,4.85,0.229655722,1.676791512,1.147495791,0.256018949,0.050082901,0.841393941,0.152024197,0.266594133,0.11067739
0.258295345,0.068105371,0.401596368,4.8,0.073946241,0.871662332,0.37075534,0.257721694,0.016066399,0.096967247,0.032987335,0.323110878,0.144808779
0.327388819,-0.122116164,0.156334955,4.45,0.304898777,1.767088131,1.2021466,0.356526145,0.712280763,0.133339693,0.080833973,0.358481063,0.125626495
0.198454885,0.125526495,0.246698377,4.35,0.231727329,1.958060348,1.277256929,0.567366048,0.023444892,0.686445989,0.272673457,0.299962603,0.108167359
0.105700789,-0.307925357,0.297415339,4.65,0.371602047,2.794380668,1.707144915,1.222288159,0.327668253,0.157188502,0.373032796,0.395331322,0.318871636
0.27455003,0.101234446,0.505810177,4.7,0.127233181,2.191196967,1.25209403,0.351782396,0.257525857,0.642785778,0.160286709,0.324412582,0.454403647
0.360697259,-0.117805301,0.288679627,3.85,0.205949301,1.629960753,1.058330005,0.321125226,0.568941337,0.168263442,0.166933063,0.173080228,0.231617457
0.266818273,0.228185644,0.42690831,4.5,0.228187323,2.312203281,1.654898153,0.702347418,0.440351968,0.512198766,0.112938471,0.361310842,0.183055815
0.067852635,-0.37205598,0.430310838,4.8,0.421939373,3.059754967,2.796796047,1.390338649,0.601465731,0.804991666,0.020516045,0.201850056,0.04059282
0.398763304,-0.006160218,0.114830787,4.6,0.34089126,2.016461015,1.243844501,0.018145508,1.032411062,0.193287931,0.066041163,0.339292327,0.367283024
0.214945913,0.262817553,0.102577051,4.5,0.42225679,2.559734901,1.956910987,0.880086727,0.880838705,0.195985555,0.100677977,0.474900442,0.027245495
0.260314727,0.029253112,0.502702148,4.95,0.079539326,1.502052957,0.640257007,0.111750234,0.088525961,0.439980812,0.049298038,0.514552073,0.297945839
0.04051936,0.011556417,0.585289416,4.6,0.275215284,1.701216413,1.041736823,0.204798835,0.483983775,0.352954213,0.221930567,0.265006761,0.172542263
0.266936945,0.110081954,0.098286171,4.55,0.348633855,2.033289875,1.608872336,0.389504072,0.749286149,0.470082115,0.033844307,0.182620807,0.207952425
0.191508645,-0.07974942,0.270754005,4.8,0.192485492,1.780316076,1.331129018,0.382506342,0.151922373,0.796700304,0.193241139,0.191519824,0.064426095
0.286202129,-0.009348241,0.281718473,4.4,0.148921078,1.498473279,0.639210402,0.047190033,0.184376906,0.407643462,0.267959714,0.384440272,0.206862891
0.11237929,0.030510491,0.513253858,4.95,0.178454705,2.105603827,0.742593941,0.209702167,0.474054105,0.058837668,0.371968438,0.53013566,0.460905788
0.147566299,-0.195452606,0.366107286,4.45,0.237389656,2.242225468,1.364445167,0.903019023,0.099603372,0.361822772,0.377373407,0.259453484,0.24095341
0.366080294,0.164826234,0.291104879,4.3,0.236700269,2.283960797,1.447030697,0.413575967,0.685083207,0.348371523,0.254895103,0.312240777,0.26979422
-0.034344025,0.052526389,0.637660201,4.4,0.37004145,3.003409,2.417644385,0.968897912,0.267210304,1.181536169,0.100917584,0.291680399,0.193166632
-0.045244398,-0.348990689,0.183940551,4.7,0.528389291,3.086842328,2.459909983,1.697962357,0.643638848,0.118308778,0.227930116,0.326988284,0.072013945
0.021488223,0.38694841,0.343536434,4.75,0.465988286,2.919879894,2.488410643,1.514565152,0.566482264,0.407363227,0.041273364,0.166810618,0.22338527
0.172389096,-0.142172295,0.131795813,4.95,0.342694179,2.904024166,1.916633936,0.680801243,0.435690445,0.800142248,0.405889463,0.206998469,0.374502299
0.307107425,0.205068435,0.283794192,4.8,0.254532158,1.729195899,1.205817367,0.591295256,0.53137144,0.08315067,0.063530957,0.269376406,0.190471169
0.173662904,0.284116799,0.245498466,4.8,0.350779641,2.34512616,1.633500911,1.021004698,0.425190621,0.187305592,0.073003283,0.234287321,0.404334644
0.216427278,-0.021545148,0.522298684,4.45,0.108119851,1.053142147,0.454790795,0.082984203,0.051914782,0.31989181,0.243824017,0.296926204,0.057601132
0.252348151,0.105712119,0.323992349,4.8,0.14975171,1.921124371,0.85948526,0.420123914,0.073122755,0.366238591,0.377854548,0.469743137,0.214041426
0.211452141,-0.189117153,0.470937222,4.85,0.201516399,2.024170705,1.198675793,0.743309081,0.143968939,0.311397772,0.264443452,0.282742018,0.278309442
0.366285348,0.157532395,0.108833954,4.3,0.370443455,2.330159939,1.671694241,0.406267433,1.03099355,0.234433258,0.043071125,0.42920085,0.186193724
