x,y,z
-0.5760160381462673,1.0393277447501876,1.4066992593304106
-0.0286927849776415,-0.1804209312088956,1.8123980979315488
0.3653407777385415,0.2225893022293382,1.3438174726125751
0.0292217678689432,1.069662877690694,1.5435317194337708
-0.682628629465869,0.2150233187470895,1.523708560190646
-0.0022175514074609,-0.0110217465460657,2.04196956198926
-0.3639937496264692,1.1465155268471905,1.2226974970394475
-0.0860223022509231,0.4494723959206649,1.8212120323284848
-0.0860223022509236,0.4494723959206674,1.821212032328484
-0.4384436918175335,1.4344875245731563,0.9117759615341432
0.5784296514380467,-0.925594473967042,1.0143464928219084
0.2100162340133484,1.1156433224059594,1.3024720314190277
0.0569672184647081,-0.2764160036888009,1.9378513881997024
-1.3074363965252591,-0.9716132494002732,0.7012036429127403
-0.3951933075492648,-1.196091363179725,1.222333798584238
0.2060780183293296,-1.3525706873669034,0.9082071546718054
-1.203568980614773,-1.1647420826415311,0.5035364026670053
-0.4220979001317406,1.1325380578916329,1.47112397698553
-0.6031359013312139,-0.4951940824375993,1.202552920618076
-0.1852032949071767,0.3107017525661106,1.475742956200038
-0.2395024888865983,0.4039577101251074,1.6228674001442758
-0.4466448142476851,1.004792390456417,1.6405472301824102
-1.540850228578322,0.3244016063198875,0.976597560212118
0.2458631805836467,0.6185041977571256,1.3741579932733976
0.0479060337563529,0.2728750716594649,1.560393446361228
-0.4440623201675179,-0.0449926766776905,1.935579344646993
0.9881857311438198,-0.4988890799143974,1.2585557505948135
0.5806837062485899,-1.251033180105682,0.7426143517663134
0.5806837062485899,-1.251033180105682,0.7426143517663134
0.2298476632426009,-0.1127465945004475,2.024941053004285
-0.191520449824975,-1.6271122438317176,0.2778279983206044
-0.7624462830134597,-0.2668241234032028,0.7580939146195413
-0.674216278690689,-0.1770889961258657,1.1633646093632275
-1.1767982886836823,0.6517127587235259,1.2308143556203486
-0.01581364398056,-1.3915385533921087,1.2032770875550318
-0.0158136439805625,-1.391538553392109,1.2032770875550318
-0.6070338476976086,-0.3657224121568267,1.8560073925471623
-0.1501538357887578,-0.3464800682569389,1.5774879368578731
-0.0518905464107915,-0.1897821329069147,1.7550738585065984
-0.0518905464107915,-0.1897821329069147,1.7550738585065984
0.1147566828566542,1.4030442076947691,0.9521402492048072
-0.979572503396968,-0.654590694191251,0.5215213788586299
-0.3723708974282617,-0.285475111415341,1.626459897048782
0.2649148943187317,1.6496312638576072,0.64851591135297
-0.5483608518094558,-0.8687632956195804,1.6916404805195016
-0.5181291570271596,-1.2598288555641224,0.4710884932878128
0.5502868477263456,-1.3377563337749847,1.2304616934017265
-0.3005488109689641,-0.9894281472193358,1.321818080256032
0.8265446684718492,1.016720287587975,0.6416889431778967
-1.228181060809476,0.4438977018420028,0.7784371849664039
-1.0326631187150674,0.2568026874567916,1.0397758015791148
-1.134177251584098,0.9602279914286074,0.990430979391725
-0.0548160674206851,1.391270961859395,1.2366029174507618
-0.3550225092828373,-1.1371212524376049,1.1421110123964084
0.6185022803976379,-0.0053372543252986,1.2450783065446207
0.6185022803976387,-0.0053372543252986,1.2450783065446205
0.587748705396206,1.439685811420416,0.8963324442914319
0.0180145267844193,-0.4364920366310778,1.6407476686244324
0.0180145267844193,-0.4364920366310771,1.640747668624432
-0.0851110780641673,1.540178185105184,0.7056908190966126
0.2563539260187374,-0.0169472090563366,1.7056769599476729
-1.2940284202881016,0.4285483608005509,0.8843555903820951
1.3219664588819444,-0.7520633702187244,0.6632214254724168
1.0587577322218973,-0.6042227192935585,1.3417646011430868
1.0587577322218984,-0.6042227192935565,1.3417646011430868
0.0319936984658461,0.0638256322852446,2.0426777385460984
0.2055567116163428,0.4143329273667939,1.7085146629616943
-1.4018019403483732,0.4905214170800029,0.6559739274561467
-1.0135335146856317,0.5975736629935607,1.1341369107034875
0.1687974672782349,-1.473039281483102,0.4066873953245318
0.1766037324905282,-1.5128891930517447,1.0654845767738763
-0.0110087227515169,-0.359730079920391,1.3798196622881604
-1.398049327588028,0.532199171428408,0.6366557397000381
-0.2914371785882375,1.5656947739467777,0.8037654896431466
-0.584608608426973,0.4639873969386603,1.6113159807582298
0.1375713736292306,-1.142640445305744,1.589134053741758
0.5597090025831188,1.003743199380891,1.4451749174859998
1.1902869177729385,-0.9550060483791296,1.0923932733069526
-1.0532767831199636,-1.0036967139306032,0.8026743651404713
-0.1587140779115825,-0.0486266104801193,1.9236166885140304
1.385604252437019,-0.6615525383596486,0.9296763970547992
0.2757440569827742,0.047134421370362,1.6951650782559788
1.105729902893728,-0.8425906269383162,1.0591543316459209
1.1057299028937286,-0.8425906269383164,1.0591543316459204
-0.4769866282449344,-1.1372717352011812,0.9943935903285476
0.3020850157944201,-0.3330854880023806,1.5135812220760665
0.3020850157944219,-0.3330854880023825,1.513581222076064
-0.1207351646969935,0.641550387431951,1.5366768552280468
-0.0820931292170005,-1.2089632393303371,1.4299264819037392
-0.0820931292170005,-1.2089632393303371,1.4299264819037392
-0.4199919592806856,-0.0973591091079245,1.6135787190527118
-0.9447629706582372,1.0763080873439552,1.006870133433306
-0.9447629706582392,1.0763080873439534,1.006870133433306
0.9755942870006185,1.2074051361143918,0.9748167757812112
0.9755942870006185,1.2074051361143918,0.9748167757812112
-0.0440815627942844,0.0298985574564166,1.9875803153300795
-0.1698613550714079,1.5785107835603824,0.4413472141605468
0.3145864060319968,0.6554263206954847,1.7258555218058658
0.2987347017984036,0.2306897260406595,1.2472530784149147
1.0657018124932895,-0.4558498191833084,0.775970247910171
0.8658365715051997,0.867741120912804,1.329569274651044
-1.5826897754092255,-0.4655626315413416,0.0298557885633853
-1.582689775409225,-0.4655626315413413,0.0298557885633826
0.4858772897293433,0.2496856583717227,1.9541572881908549
0.4858772897293438,0.2496856583717218,1.9541572881908549
0.5400695451455851,1.5691590975072942,0.6380017068717416
-0.2242157791089647,1.1921656747514997,1.530187000189362
0.1174537009636781,0.8804810817187545,1.709192010877797
-0.2871516664723265,-0.2648711631270998,1.9639417986380927
-0.2900967832320735,0.4307912428179524,1.848180812683364
-0.1673787234074367,0.2348129843373998,1.84404278618464
0.9845170660537188,0.8955407603217802,1.350970047402642
-0.3120599451214371,0.4953789131594598,1.1910716886680164
0.9535678115589008,0.818352160167827,1.220131670158848
0.7517299883428576,0.2158780551439628,0.9616525125721688
-0.5660642315700789,0.2802564853414913,0.9306492545880812
0.2260418199875468,1.0019526604171811,1.2453346193781816
0.8417620899160665,-1.057047490063431,1.2972298129742297
1.251588832390384,1.0148862408367398,0.7745699324268033
-0.2455125413193407,-1.1989708943073203,1.5210644420189907
-0.0942366025931747,0.2555723501886867,1.8533851583383645
-0.084410062426989,0.1136584107590676,1.8864743141374565
-0.3504206307853642,0.2199241716228888,1.2141243995931763
0.6440560447328219,0.2597656292548793,1.2471570398446568
0.04669851916536,0.1386363522179191,1.365602260807258
0.1185954889211894,-0.0382391373821467,1.0035253909078197
-1.295462774239241,-0.7097668876801411,0.8380422743141736
0.0678105038224036,0.0650182432914784,1.967366659860275
-1.3547033489152889,-0.5961681176139527,0.6685837794044391
-0.4512786247422218,0.4642282319777037,1.2535138434701842
-0.7295345889850925,0.864048003632127,1.5052906822214165
0.1579904677249184,1.0467852252982082,1.0935248078843771
-0.3125147365707841,-0.2105017477626145,1.7286508727957013
-0.8957113937341048,-0.6068580780878811,1.5585899465945603
1.013149385968074,0.3249246784245708,1.3814315141844875
0.3148395225895184,-0.1194067528463215,1.0593145994429898
1.20574242622003,-0.6235041749434566,1.2166634137265813
0.0301552450223438,0.9720390026877668,1.2439558444451544
0.1603444774184957,0.5821559147583814,1.8405342667301368
0.4968287097227614,-0.266282141616607,1.815534088158028
0.3240312779873422,-0.7864670818600902,1.6307754229308329
-0.188160708193306,0.2673918149256926,1.5368859035089588
0.3778207517303482,-0.6535505103712653,1.7630727841193945
-1.3065679443291909,0.1029317015396353,0.7819450035135223
-0.6546275942811696,-1.562242961466911,0.2167268423040549
-0.7097732914948175,0.5124978427287624,1.6569960054295796
-0.6866114278220238,-0.6775274669739906,1.291782234997511
0.3894864263369125,0.5282406086652827,1.8476423395192032
-0.1091699657414014,-1.3678602681460317,1.2319314797059122
0.8609521712476076,1.2623478110531086,0.9435521646650196
-1.1517449375660287,0.6610027521441689,0.8258484305733513
0.0656082037967215,-0.0188628873207418,1.8940911684806927
-0.2181569463996134,-0.4275840346776799,1.9145493911503149
-1.2526817385634943,0.8352919287375241,0.9588979211325716
-1.2526817385634952,0.8352919287375248,0.9588979211325688
0.5623136935836845,0.939252248286922,1.426577576560433
0.0159579017400621,0.2680459106033207,1.5751174610753405
0.1288505934935457,-0.6747197011105995,1.4706730000358352
-0.04162536945395,0.0956714466610117,1.785977551776483
-1.0174647987734389,-0.8103745291564839,1.3853313035305597
0.5024959742350993,-0.4714396975175683,1.6680404280627283
0.5024959742350997,-0.4714396975175685,1.668040428062728
-0.021748671368242,-0.0682042541318894,1.9999168929565208
-0.0217486713682419,-0.0682042541318892,1.9999168929565208
0.8528929592252719,-1.1258655779577111,0.601205727865849
0.0276326222254538,1.446629594833538,0.5620414105099801
0.3153146044378768,-0.3246387176777438,1.6377186785439362
-0.4757049423874711,0.4757026332135887,1.8077454323129751
0.3522255852343672,0.1442599179911474,1.2254072163053054
0.3522255852343672,0.1442599179911474,1.2254072163053054
0.6272862222094172,-1.1452741444125605,1.2440258884040325
0.6272862222094174,-1.1452741444125607,1.2440258884040318
-0.2014698865936338,0.823872995471103,1.595866403201777
0.2761607557020657,-0.1553222614730759,1.989371704335094
-0.1768923427422896,0.119373126415583,1.9734804544934488
0.6973528093062609,1.2068173560034312,0.359993419276879
-0.5287222022548589,0.5748745449609158,1.5911907127224036
-0.4879488442101135,-1.250468387983598,0.7391859991865972
-0.8111473779856907,-0.8579921398866813,0.7796668877719951
-0.811147377985691,-0.8579921398866815,0.7796668877719958
0.1902957621661525,0.5814238338034854,1.792130709109617
0.977596569217869,-0.511196510242455,1.192484413408677
-0.4777730727664443,-0.0171289659538054,1.9743255806492628
0.3958055174680854,-0.2201635981491537,1.0675546814039043
0.3958055174680854,-0.2201635981491537,1.0675546814039043
-0.1373299158335299,-0.3351613902395318,1.631019431476812
-0.949826464162006,-0.9653881658865088,1.1142939307983943
0.448127678772301,-0.4024358419958877,1.468403137119081
1.2470831855671456,-0.6543947889502527,0.850117206392405
0.3150519795119705,0.3749312206743505,1.3425108883569836
0.077974260128247,0.3958969148016208,1.943115890589379
0.927997248531382,-0.8667030155934068,1.0616614649862426
-0.6523709835843096,1.1121431127862682,1.3851315538821256
0.7578786754329314,-0.9295223357726452,0.9011920062806428
