x,y,z
0.066999119,0.1618335,0.555943187
0.116112941,-0.119846798,0.425498998
0.216732847,-0.104712068,0.555755122
0.156249637,0.023178419,0.208051719
0.321752472,0.159322889,0.45765804
0.224923509,0.132656863,0.564389507
0.216869175,-0.067651988,0.514628961
0.254295096,-0.03178353,0.271100678
0.34385445,-0.064220692,0.30725332
0.150853793,0.100774928,0.570879764
0.156526941,-0.1283006,0.564191363
0.109882825,-0.047929435,0.237571498
0.28590736,-0.18998176,0.444875647
0.175330333,0.225803236,0.449706488
0.351381925,0.16938501,0.353494745
0.093827112,0.143766144,0.494700123
0.053671612,-0.091442714,0.517298817
0.106535751,-0.009111163,0.220931409
0.129374732,-0.126384714,0.568433548
0.193282068,0.263700589,0.393266037
0.354701963,-0.149993328,0.43402041
0.081975888,-0.113427842,0.441124013
0.223774825,0.129830868,0.212162965
0.082194242,0.056574313,0.558536493
0.408448205,0.159401184,0.320151307
0.110695149,-0.1425912,0.354484748
0.127900847,0.246068028,0.332506726
0.080722496,-0.127175404,0.518989025
0.213636101,-0.199327592,0.421460995
0.28932125,0.09778948,0.238624456
0.209322951,0.107566677,0.579961803
0.234244121,-0.187924609,0.534861264
0.166704872,0.106949083,0.577747997
0.025824998,0.007237509,0.618235506
0.116859737,0.033488952,0.240886331
0.248297079,0.239389909,0.334790423
0.087467663,-0.019326536,0.623602657
0.417837811,0.111632968,0.314133018
0.127023505,-0.061855815,0.30421445
0.217607466,-0.147965087,0.55246399
0.105857597,0.043824787,0.295918812
0.091270022,0.116545577,0.382142432
0.160303994,0.047108206,0.589452373
0.112730704,-0.058685256,0.363551572
0.105118242,0.037115606,0.630718633
0.052895924,-0.052853038,0.551221149
0.140196647,-0.023440237,0.25193129
0.310258707,-0.194045212,0.41061915
0.076826906,0.036470888,0.63171838
0.259011239,0.202449294,0.506547669
0.138636,-0.017101424,0.175752594
0.324672553,0.155491327,0.342050055
0.125476986,0.04873578,0.594309798
0.287725209,0.047094614,0.295651071
0.111222998,0.02449372,0.538895967
0.029156153,0.008866407,0.55192304
0.0990967,-0.098492514,0.338507031
0.03024144,0.005927034,0.591403835
0.317062839,-0.189369765,0.436823872
0.168385239,-0.049233939,0.365067541
0.096385618,-0.130045429,0.369266125
0.274227481,-0.151266287,0.494172298
0.127775853,-0.023924452,0.246446908
0.136133831,-0.026926411,0.596534244
0.15289303,0.117665314,0.381766155
0.296700193,0.095688257,0.151794098
0.121136829,-0.031316634,0.459629405
0.268458086,0.184291089,0.499738899
0.232372364,-0.244282127,0.436180401
0.320538626,0.192679356,0.430857787
0.211275207,0.042124679,0.593200273
0.190541078,-0.133659452,0.573635944
0.102565569,-0.128198546,0.265703641
0.16922772,0.048091605,0.354453354
0.217070151,0.162697016,0.480181279
0.042358156,0.09487143,0.473560048
0.373392992,0.149312363,0.347593715
0.193932771,0.01700783,0.58373508
