X,Y,Z,run_time,distance,delta,axis1,axis2,axis3,axis4,axis5,axis6
0.03940896326077151,-0.23650325765968086,0.6323646855926401,8.323978900909424,0.2325027961669645,206.4547187442766,-80.54262270104627,-0.29343299569891734,-1.4286023109489197,-0.037054186636885054,91.68715684956132,-9.507123427177975
0.018552119527650957,-0.006116432552941668,0.8017389439054992,9.91500973701477,0.3847927641822034,502.25797129161026,161.68218275549629,30.391441912670157,29.139422965684464,0.07725545633194643,30.41403421530611,108.24243975163141
-0.08154165443346074,0.23269643174992075,0.7779394259291563,3.054654836654663,0.5566443665631654,291.0589654954017,-70.6884329639309,31.90986300546663,83.64385294578145,0.07740491783252107,-25.55546189151022,-19.40769342289711
-0.05161296886711705,-0.005265892006187862,0.807338731626694,8.620458602905273,0.35630350319088594,399.7690951430978,5.854929428459815,32.280141863915546,33.88102917738228,-0.09286598302975992,23.840880676850087,-95.73443964055829
0.2642561324182061,-0.12457037843440627,0.7018215723875456,6.307434320449829,0.4822143912597362,228.9445243202233,-25.24221344946192,-22.08070747017048,43.35238336797097,-0.040590514028209554,68.72756501434024,-64.77481553147712
-0.06168735503517543,-0.30381298326792566,0.7083634419940185,5.815268278121948,0.13030496489106796,57.032124244845626,-101.47294483310934,-32.968300768688444,62.308605088652946,0.06542424253914436,60.65517978984102,11.398601970552361
-0.3320926582654151,-0.06465415272553857,0.5245670527614376,10.171725988388062,0.31092215849596744,201.52544204853837,-168.98360157867594,-28.404258408993282,8.33231207323868,-0.01186150513096618,110.03015317475759,79.01827103936955
-0.2619355315069754,0.21343536534053414,0.5910150382916648,11.735888719558716,0.525627788443526,438.3223839603179,140.8241162458302,-26.766107335125394,22.05548112165807,-0.024740608520121502,94.66335632475784,129.17135442331002
-0.14890609799552137,0.053056809574291756,0.8111711979399272,6.567074298858643,0.38747303345694434,351.53428275849313,-19.580162391914495,33.57133616868216,57.43774093056227,-0.5578459596491909,-1.055782403321456,-69.83859346795032
0.3169171868333056,-0.02657240808949396,0.678041564741107,7.744873046875,0.5702281749162524,264.8742718322111,-4.792090322707706,-27.567698114731638,45.07176948407492,0.011080756469532474,72.43675671922989,-85.1530462380555
-0.15640937672133365,-0.1579610626751783,0.7813836428599745,4.7523462772369385,0.19060274761501075,85.2180765340417,-134.71877093871825,-24.80396238689018,74.30068568095803,-0.01763400979642089,40.439637010948736,44.7698288430283
-0.011396772613084534,-0.0403565841544354,0.8198454039762828,3.558957576751709,0.3512455215743743,141.5542010384606,-105.76775851914888,14.727092096729931,43.593589555470544,0.004644789601188951,31.665869687284577,15.763486690684603
0.1462428180996439,-0.17259511688851242,0.773371625616465,4.620056867599487,0.37100915413746544,186.61513875615532,-49.72609152286975,-19.191917984184837,61.64049167386205,-0.013861518449368306,47.49149591264982,-40.24489174460237
0.04899071636998608,-0.11301142182999797,0.5387446590930981,9.85434603691101,0.3216573037251848,329.22518224753617,-66.56161578180735,30.150543974576753,-48.807320308462664,0.012070150240997545,108.65256895073404,-23.45934860535862
0.0431349463367715,-0.05942248094098949,0.8259328932055511,3.5707240104675293,0.3706374495528542,226.35353025360774,-54.04326328007557,5.4523931616338945,53.92889283422672,-0.07864555433079022,30.59195122573764,-35.85797079631621
-0.015864862970861836,-0.001136156915717097,0.8376024492821591,8.681606531143188,0.3872146699371046,360.4195812362212,4.202658115583463,14.266645009458836,59.08760873363356,-0.11669339068409094,16.650977165382994,-94.04354253814462
-0.018345326853034825,0.01794413549670372,0.8423111633288157,4.521358013153076,0.40330388782046583,270.7075790743146,-44.27420805471342,10.647609416242586,68.42654853302082,-0.18497295722427104,10.932803427807553,-45.586877897854514
0.1791944744671853,-0.05466106520270688,0.7666218065165703,6.824300050735474,0.45081014050529544,284.5283474162364,-16.96270392946239,-2.539833487066501,37.198066203150084,-0.008149204130984971,55.35601347384657,-72.97994510917485
0.0035905860913704106,0.019289891036191192,0.8231372935445168,3.1311275959014893,0.4056083993462948,167.83371047289106,-100.45271370853916,22.632197546077553,43.938985955931734,-0.10996261094821523,23.48969225448597,10.555685846544593
0.0055053987723212745,-0.018425238667032412,0.7890241093347915,3.988619804382324,0.36386993467450957,233.5169666778378,-73.41842374980708,28.38580636348964,22.520184102168972,-0.05338790714257036,39.03109978900067,-16.518851966815497
-0.1220168802457557,-0.06552052578147961,0.6767417341703985,7.3824427127838135,0.24434561921620773,204.58125720897212,-151.76069984821294,22.83519036591398,-10.382147926624512,0.02888213777501814,77.57789063769638,61.754598049651094
0.005460884696659786,0.07187963754550605,0.8211794429275775,2.9247488975524902,0.4484421856994055,191.78953581705122,-94.30319211237325,28.422170445427874,46.005249259751686,-0.21025330953437546,15.523517613858594,4.539557033294277
0.0013360249689387997,0.08624802162211419,0.8181658806667945,2.7591755390167236,0.45775625722468277,202.99182734779467,-90.85091708747771,30.62643456227624,45.38597498486734,-0.2293058970032986,14.030011877440037,1.1256372430665442
0.019878096619541735,-0.009294598741996351,0.7758226231751411,6.192291975021362,0.37416106632486434,335.9127316077397,-25.08223910500028,31.249375288475584,16.017602829336813,-0.02436441694751611,42.772133241659816,-64.9465273074905
0.16967385731913281,-0.0988172014945658,0.7722765730455933,5.695314645767212,0.4216946978608895,249.29438079580086,-30.21718733613206,-6.895682080698869,44.21813572060161,-0.008126631392590051,52.737840206186036,-59.758184166093955
0.0009789623292336034,-0.01771767109375058,0.8433619680761593,2.774872303009033,0.3849976271219095,180.02944751570854,-86.96996717483889,2.201823858696761,74.23805243496807,-0.17266958579759778,13.592668309708811,-2.9109553683004026
-0.03183506473588389,0.02810270323585605,0.825028099810244,11.848340511322021,0.3987093541415058,466.159938264952,138.5430869789918,12.368013459265939,48.16147400805091,-0.04824907635679189,29.442834107350244,131.47132879261892
-0.26130853587723896,0.03760828126400272,0.7528399046077028,9.624708652496338,0.3608273906590426,402.0394722639523,171.8092721316531,-29.387897116358797,70.92829557685172,-0.010021817032749762,48.44885365182395,98.1906148730653
-0.024174056159015835,-0.2809808531604857,0.7358259408983627,5.3837220668792725,0.1769887661022538,82.59947720710102,-94.9203088988789,-29.50234105361216,65.15892384925625,-0.03956146377949369,54.363961912107754,4.886395589621629
-0.031844764681675825,0.0426138245331525,0.7708812300679398,12.880548477172852,0.3920244981227994,495.2895318858524,126.75482047204798,26.903262298278555,15.460727496190046,-0.039593583419975785,47.609252476292475,143.3229140749574
-0.0037642386351404433,-0.05782680969603576,0.8255854299412769,3.503124475479126,0.34510180169810656,154.3484882879521,-93.7164043774038,9.061243816556832,50.7343228314723,0.025946350439467403,30.15637198426965,3.7447712906165243
0.18174093892658555,0.1299128993490603,0.684730247737388,11.418511152267456,0.565136537445338,415.14947380767273,35.55454635877551,0.9206228195108387,10.289214265163217,-0.03777948820979427,78.78170678712496,-125.51464555566402
-0.1051712552536745,-0.14687599321358977,0.7167845983572833,6.653731346130371,0.1823414139954945,108.37253303709977,-125.60363517340468,8.317688577058885,11.534851091670472,0.009193007486149662,70.15569187186331,35.57932725585902
-0.01416922254681047,-0.22299193858652833,0.7800738738945184,4.277343273162842,0.22162646954377474,110.07127201809548,-93.63105203250615,-23.697102229226996,71.75910077234093,0.05255357867356921,41.93124729377736,3.6341030532532157
0.11131991357582822,0.06070205500798214,0.8236928639110803,6.209505558013916,0.4946052401176455,200.0111668682066,-151.26552679000417,27.22416490604778,61.467700274959874,-1.7161548439160166,1.2821932801933478,63.014329377850956
-0.2813501502350741,-0.17266118645645517,0.673334436858072,6.839898109436035,0.1633455064962762,75.69848696238375,-148.46608105445938,-31.978173265262914,50.70355553200231,-0.04607177602542778,71.24984508503019,58.46091012438708
-0.025258299312105763,0.03624422861482749,0.8184908849755539,3.541782855987549,0.40533460830350615,268.03382363162353,-55.14436749224577,27.298970014788235,41.235559947146996,0.04663832455747433,21.415904387031194,-34.870878513983726
-0.29122953045703986,0.11884766446299667,0.5780840808151559,10.446372509002686,0.44185852171980783,463.7538945616866,157.79889327407275,-19.990114772198243,9.336734788601069,-0.022435083963777126,100.62110224503765,112.17329765561601
-0.03194001131563065,0.03778670914428189,0.8170711136286299,12.63209342956543,0.4035307072150536,470.34387925067193,130.2495440092687,14.452684042407832,42.14001579968153,0.11373496282952258,33.388260858253034,139.6380842976294
-0.08248426124877055,-0.0997290286527304,0.6063668301890426,8.677891254425049,0.2312456901076596,203.14136736235855,-129.5917693818922,29.269399795403803,-31.8928667378188,0.012289898892045391,92.59060057999753,39.542592725255986
0.07101154299091345,-0.12761465923243234,0.8052313001860676,4.0756916999816895,0.34034641503605756,194.10638367155082,-60.89759708981537,-3.8984175375671613,53.288496788352184,0.06275747060777824,40.598699582162254,-29.113668594121936
0.3782487129402155,-0.014967444337621219,0.56348253658202,8.614506006240845,0.6367033664668043,288.34189223525743,-2.2681402475336503,-39.943376507522814,35.87706891031202,-0.041996582269490795,94.08705108131413,-87.68047736161081
